Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total),SSI Player ID
Ian Mahinmi,2016-17,12,9.600,12,1.250,125,ff4231c5-89ef-11e6-9db4-a45e60e298d3
Lavoy Allen,2015-16,12,12.121,9,1.500,99,ff42a226-89ef-11e6-a036-a45e60e298d3
Marcus Smart,2021-22,12,0.792,11,0.727,1515,ff411907-89ef-11e6-9c68-a45e60e298d3
Mason Plumlee,2021-22,11,45.833,9,1.000,24,ff42c76e-89ef-11e6-a19d-a45e60e298d3
Gerald Green,2016-17,11,2.981,10,1.200,369,ff415a3a-89ef-11e6-a0bf-a45e60e298d3
Patrick Patterson,2016-17,11,3.073,8,1.125,358,ff4174a1-89ef-11e6-a875-a45e60e298d3
Caleb Martin,2021-22,11,2.657,10,0.900,414,f29ca586-3ba3-4010-8a2c-84e54f0737ba
Kelly Olynyk,2015-16,11,16.667,9,1.400,66,ff426326-89ef-11e6-a607-a45e60e298d3
Bobby Portis,2016-17,11,4.681,11,0.909,235,ff41f651-89ef-11e6-95ed-a45e60e298d3
Ersan Ilyasova,2016-17,11,5.729,11,1.000,192,ff415e54-89ef-11e6-b695-a45e60e298d3
Giannis Antetokounmpo,2014-15,11,2.850,10,0.600,386,ff423b75-89ef-11e6-a507-a45e60e298d3
Cheick Diallo,2017-18,11,10.577,11,0.909,104,a6c829d1-1537-48bb-9445-733445a8696c
Hilton Armstrong,2013-14,11,28.947,8,1.625,38,ff41c31c-89ef-11e6-8d9c-a45e60e298d3
Klay Thompson,2015-16,11,0.646,11,0.545,1703,ff41a31e-89ef-11e6-8405-a45e60e298d3
Ersan Ilyasova,2019-20,11,21.569,10,1.200,51,ff415e54-89ef-11e6-b695-a45e60e298d3
Montrezl Harrell,2016-17,11,26.190,11,1.000,42,ff42b4e8-89ef-11e6-a75d-a45e60e298d3
Robert Covington,2021-22,11,10.185,10,1.200,108,ff416430-89ef-11e6-88da-a45e60e298d3
Jaylen Brown,2021-22,11,0.608,10,1.200,1810,a6904c1c-0dc5-41c8-a618-b3a276131726
Andrei Kirilenko,2013-14,11,4.280,11,0.818,257,ff410dc7-89ef-11e6-898a-a45e60e298d3
Lauri Markkanen,2021-22,11,8.871,10,1.300,124,1133f87b-a68a-4342-ac9f-440393984814
Kevin Durant,2017-18,11,0.678,9,0.889,1622,ff42cfdc-89ef-11e6-8347-a45e60e298d3
Jimmy Butler,2021-22,10,0.822,10,1.300,1217,ff41f5c7-89ef-11e6-8f93-a45e60e298d3
James Harden,2013-14,10,2.004,8,0.500,499,ff42a0d4-89ef-11e6-9944-a45e60e298d3
Joel Freeland,2013-14,10,25.000,9,0.222,40,ff415863-89ef-11e6-917c-a45e60e298d3
Alexis Ajinca,2014-15,10,50.000,9,1.444,20,ff424ec0-89ef-11e6-8c87-a45e60e298d3
Kyle Kuzma,2019-20,10,1.011,9,1.444,989,e769f2fb-9f7d-4982-b4ee-e77cc9aeccea
Tarik Black,2017-18,10,25.641,9,1.100,39,ff414c70-89ef-11e6-80db-a45e60e298d3
Jonathan Kuminga,2021-22,10,3.413,10,1.300,293,cfe5f84b-0f1f-41a5-b3e5-c45efc48df1c
Stephen Curry,2021-22,10,0.648,8,1.375,1543,ff4179a1-89ef-11e6-909f-a45e60e298d3
Pascal Siakam,2017-18,10,2.924,8,0.250,342,3ebb6711-5a0a-4810-922a-9ac3826ad193
Dillon Brooks,2021-22,10,1.420,9,0.778,704,2554ef82-fa57-47a9-814c-32ad9e664e61
Marcus Smart,2017-18,10,1.126,8,0.889,888,ff411907-89ef-11e6-9c68-a45e60e298d3
Joffrey Lauvergne,2016-17,10,20.408,9,0.444,49,ff41dce3-89ef-11e6-87b6-a45e60e298d3
Deyonta Davis,2016-17,10,45.455,9,0.889,22,d61c82b0-75ce-417b-9d4e-d5df88de28e1
Gordon Hayward,2018-19,10,1.852,10,1.400,540,ff419928-89ef-11e6-9305-a45e60e298d3
Mike Scott,2015-16,10,3.215,8,0.875,311,ff4161eb-89ef-11e6-a423-a45e60e298d3
Ed Davis,2017-18,10,7.092,9,1.556,141,ff41853a-89ef-11e6-9ab7-a45e60e298d3
James Michael McAdoo,2015-16,10,12.821,9,1.000,78,ff42af4a-89ef-11e6-8748-a45e60e298d3
David Lee,2015-16,10,16.129,8,0.778,62,ff41bc0a-89ef-11e6-8b1d-a45e60e298d3
LeBron James,2020-21,10,2.024,8,1.250,494,ff41e9f0-89ef-11e6-87b7-a45e60e298d3
Gorgui Dieng,2020-21,10,38.462,9,1.000,26,ff42d4e6-89ef-11e6-b14e-a45e60e298d3
Domantas Sabonis,2016-17,9,69.231,7,0.571,13,800c3b36-c941-4605-ae99-9ce2b60edbdf
Guerschon Yabusele,2017-18,9,9.783,8,0.875,92,0ea87df3-a106-434c-a42d-60d1c22eed54
Richaun Holmes,2017-18,9,40.909,9,0.889,22,ff4271de-89ef-11e6-83dc-a45e60e298d3
Jeff Ayres,2014-15,9,40.909,9,0.556,22,ff42ac8c-89ef-11e6-847d-a45e60e298d3
Meyers Leonard,2019-20,9,14.754,9,1.222,61,ff416f5c-89ef-11e6-9530-a45e60e298d3
LeBron James,2015-16,9,0.586,9,1.111,1536,ff41e9f0-89ef-11e6-87b7-a45e60e298d3
Ante Zizic,2017-18,9,21.951,9,1.000,41,a98836e1-43d1-490d-a08a-790a9adc0954
Paul Pierce,2014-15,9,1.563,8,0.500,576,ff41a038-89ef-11e6-abdf-a45e60e298d3
JR Smith,2017-18,9,0.673,8,0.500,1338,ff403f7d-89ef-11e6-b44d-a45e60e298d3
Dewayne Dedmon,2020-21,9,7.759,8,0.875,116,ff41de23-89ef-11e6-a0fc-a45e60e298d3
Marcus Smart,2019-20,9,0.703,8,1.125,1280,ff411907-89ef-11e6-9c68-a45e60e298d3
Juwan Morgan,2019-20,9,5.389,9,1.444,167,00d15dc2-5027-4861-8534-08e6c4b68f45
Davis Bertans,2016-17,9,4.110,7,0.429,219,ff42a38f-89ef-11e6-bb57-a45e60e298d3
Luke Kornet,2020-21,9,42.857,9,1.333,21,b398ebec-fd8f-4809-825b-5cacd8742ac5
Paul George,2019-20,9,0.928,9,0.222,970,ff412894-89ef-11e6-ac03-a45e60e298d3
Nikola Mirotic,2014-15,9,2.980,9,0.667,302,ff429e85-89ef-11e6-a63b-a45e60e298d3
Paul Millsap,2019-20,9,1.022,7,1.143,881,ff415538-89ef-11e6-9b07-a45e60e298d3
Victor Oladipo,2021-22,9,1.238,8,1.500,727,ff415fa8-89ef-11e6-bc85-a45e60e298d3
Rudy Gay,2018-19,8,2.326,7,0.571,344,ff4039fa-89ef-11e6-bd79-a45e60e298d3
Spencer Dinwiddie,2021-22,8,0.839,8,1.250,953,ff42ed45-89ef-11e6-ac16-a45e60e298d3
Tyler Zeller,2015-16,8,10.811,7,0.286,74,ff4287f3-89ef-11e6-ad05-a45e60e298d3
Meyers Leonard,2013-14,8,57.143,7,0.500,14,ff416f5c-89ef-11e6-9530-a45e60e298d3
Kevin Durant,2015-16,8,0.557,8,0.250,1436,ff42cfdc-89ef-11e6-8347-a45e60e298d3
Davis Bertans,2017-18,8,4.848,6,0.500,165,ff42a38f-89ef-11e6-bb57-a45e60e298d3
Kawhi Leonard,2018-19,8,0.429,8,0.375,1863,ff427a33-89ef-11e6-ab99-a45e60e298d3
Gordon Hayward,2019-20,8,2.532,6,2.000,316,ff419928-89ef-11e6-9305-a45e60e298d3
Chris Boucher,2019-20,8,8.791,8,1.375,91,ee397b51-3454-43fb-86a7-fef6aca86633
Gabe Vincent,2021-22,8,0.972,7,1.286,823,82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b
Pat Connaughton,2021-22,8,1.236,7,0.571,647,ff402c6e-89ef-11e6-9ffa-a45e60e298d3
Isaiah Hartenstein,2021-22,8,29.630,5,1.000,27,370d6957-0b6e-490c-a4c0-73650617fd7b
Bol Bol,2019-20,8,19.048,7,0.429,42,798a4bfe-c461-4dc0-b2e8-23d393674a28
Jakob Poeltl,2016-17,8,16.327,7,0.714,49,ca6b7e96-9060-4d5a-8bef-1a8b6ab230ec
Jaxson Hayes,2021-22,8,3.419,7,1.143,234,21156095-81be-4153-84f8-e93977e50b51
Robert Williams III,2020-21,8,6.504,6,1.667,123,79b83f96-5723-4219-b521-57de6111ee97
Ekpe Udoh,2014-15,8,33.333,7,0.571,24,ff4166f5-89ef-11e6-8268-a45e60e298d3
Mike Scott,2018-19,8,1.980,7,0.714,404,ff4161eb-89ef-11e6-a423-a45e60e298d3
Thon Maker,2018-19,8,5.479,8,1.500,146,a431a70a-8e7e-48f3-bc85-a21fd0e7918b
Joe Johnson,2014-15,8,1.667,8,0.875,480,ff420245-89ef-11e6-a51a-a45e60e298d3
Nicolas Batum,2021-22,8,6.504,8,0.500,123,ff4239f0-89ef-11e6-a24c-a45e60e298d3
Jalen Brunson,2021-22,8,0.669,8,0.750,1195,55a67dca-0c9e-4827-a122-93e74f23c8be
Duncan Robinson,2019-20,8,0.675,7,1.143,1186,1424d944-bd15-4a60-9f13-ebf5e2a67d84
Scottie Barnes,2021-22,7,2.662,6,1.167,263,38a66c7d-ba47-4e61-b7d5-8a6cc4bc05d2
Luc Mbah a Moute,2017-18,7,2.288,7,0.857,306,ff411475-89ef-11e6-8b53-a45e60e298d3
Jerome Jordan,2014-15,7,87.500,4,0.500,8,ff4021ae-89ef-11e6-8e44-a45e60e298d3
Jaylen Hoard,2019-20,7,8.333,6,1.167,84,bfa95b5b-749f-4c3e-bf9b-5e19f59e176f
Matt Bonner,2014-15,7,9.722,7,1.286,72,ff4016de-89ef-11e6-8932-a45e60e298d3
Brandon Bass,2014-15,7,4.167,6,0.667,168,ff402a33-89ef-11e6-9162-a45e60e298d3
Manu Ginobili,2013-14,7,0.613,6,0.333,1141,ff40273a-89ef-11e6-ac65-a45e60e298d3
Reggie Jackson,2013-14,7,0.688,5,1.400,1017,ff423c7a-89ef-11e6-94b0-a45e60e298d3
Andre Iguodala,2015-16,7,0.455,6,0.833,1540,ff41b642-89ef-11e6-8ec0-a45e60e298d3
Matt Bonner,2013-14,7,2.800,7,1.286,250,ff4016de-89ef-11e6-8932-a45e60e298d3
Duncan Robinson,2021-22,7,2.303,6,1.500,304,1424d944-bd15-4a60-9f13-ebf5e2a67d84
James Jones,2015-16,7,6.931,7,0.429,101,ff417ae3-89ef-11e6-b660-a45e60e298d3
Kyle Korver,2017-18,7,0.733,4,1.250,955,ff41d370-89ef-11e6-a419-a45e60e298d3
P.J. Washington,2020-21,7,10.606,6,0.333,66,4f137dfc-e973-4510-a032-ddadc67299bc
Caron Butler,2013-14,7,0.878,7,1.286,797,ff420c9e-89ef-11e6-94c8-a45e60e298d3
Pat Connaughton,2019-20,7,1.902,7,0.714,368,ff402c6e-89ef-11e6-9ffa-a45e60e298d3
P.J. Washington,2021-22,7,8.861,5,0.400,79,4f137dfc-e973-4510-a032-ddadc67299bc
DeMarcus Cousins,2021-22,7,6.667,6,1.000,105,ff41c6d1-89ef-11e6-a1ca-a45e60e298d3
JaKarr Sampson,2019-20,7,7.292,5,1.000,96,ff42a55c-89ef-11e6-be00-a45e60e298d3
Nemanja Bjelica,2020-21,7,11.864,6,1.500,59,ff4248a8-89ef-11e6-9a62-a45e60e298d3
Miles Plumlee,2014-15,7,23.333,6,0.333,30,ff410780-89ef-11e6-8115-a45e60e298d3
Carmelo Anthony,2020-21,7,2.545,6,1.833,275,ff41a705-89ef-11e6-8b57-a45e60e298d3
Damian Jones,2016-17,7,16.667,6,1.333,42,ff42a38f-89ef-11e6-bb34-a45e60e298d3
Dirk Nowitzki,2015-16,7,2.160,6,1.000,324,ff411411-89ef-11e6-8f83-a45e60e298d3
Fred VanVleet,2019-20,7,0.810,7,0.571,864,4740d4bd-1b18-4cb3-896f-d6472b01fdea
Andre Iguodala,2018-19,7,0.546,7,1.429,1282,ff41b642-89ef-11e6-8ec0-a45e60e298d3
Jarell Martin,2015-16,7,7.955,7,0.429,88,ff41952b-89ef-11e6-9e9a-a45e60e298d3
Chris Copeland,2013-14,7,4.605,7,1.143,152,ff4026cf-89ef-11e6-9326-a45e60e298d3
Shaun Livingston,2015-16,7,0.674,7,1.000,1039,ff41a4cc-89ef-11e6-930f-a45e60e298d3
Jayson Tatum,2019-20,7,0.512,5,0.400,1366,986b713a-b20b-4eb0-919e-c859d0508af7
Marcus Smart,2016-17,7,0.667,7,0.571,1050,ff411907-89ef-11e6-9c68-a45e60e298d3
Avery Bradley,2016-17,7,0.562,5,2.200,1246,ff41c2ae-89ef-11e6-9ece-a45e60e298d3
Gerald Green,2017-18,7,1.306,7,1.429,536,ff415a3a-89ef-11e6-a0bf-a45e60e298d3
Joel Anthony,2016-17,7,21.212,5,0.500,33,ff414ce8-89ef-11e6-9a16-a45e60e298d3
Matt Barnes,2015-16,6,2.326,4,1.250,258,ff4022fa-89ef-11e6-ab56-a45e60e298d3
Eric Gordon,2019-20,6,0.709,5,1.000,846,ff4252dc-89ef-11e6-8da2-a45e60e298d3
Kyle Lowry,2021-22,6,1.047,5,0.600,573,ff41baca-89ef-11e6-8ca0-a45e60e298d3
Danuel House Jr.,2019-20,6,1.060,5,0.000,566,5f053600-9d58-4d87-aaa5-1117ac33da25
Andre Iguodala,2014-15,6,0.487,5,0.800,1231,ff41b642-89ef-11e6-8ec0-a45e60e298d3
Jerami Grant,2016-17,6,2.643,6,1.500,227,ff41d0d1-89ef-11e6-aad4-a45e60e298d3
John Henson,2016-17,6,27.273,6,1.000,22,ff429917-89ef-11e6-97c2-a45e60e298d3
Brandon Bass,2016-17,6,75.000,3,1.000,8,ff402a33-89ef-11e6-9162-a45e60e298d3
Khris Middleton,2020-21,6,0.325,5,1.000,1848,ff413d99-89ef-11e6-83e1-a45e60e298d3
Patrick Beverley,2020-21,6,0.952,5,1.400,630,ff419dba-89ef-11e6-88cb-a45e60e298d3
Pascal Siakam,2021-22,6,1.235,6,1.000,486,3ebb6711-5a0a-4810-922a-9ac3826ad193
Gary Payton II,2021-22,6,1.471,4,0.500,408,a53f4c58-d55e-4571-a980-808bdd874241
Danny Green,2021-22,6,0.998,6,1.167,601,ff427063-89ef-11e6-9a2b-a45e60e298d3
Royce O'Neale,2019-20,6,1.268,4,2.500,473,b737be07-9b70-42c2-8ab4-41c14ae7c288
Jonas Jerebko,2018-19,6,2.597,4,1.750,231,ff4137d9-89ef-11e6-ad62-a45e60e298d3
Klay Thompson,2016-17,6,0.491,6,1.833,1222,ff41a31e-89ef-11e6-8405-a45e60e298d3
Meyers Leonard,2017-18,6,31.579,5,1.000,19,ff416f5c-89ef-11e6-9530-a45e60e298d3
Patrick Patterson,2013-14,6,1.596,6,1.000,376,ff4174a1-89ef-11e6-a875-a45e60e298d3
George Hill,2017-18,6,0.568,5,1.000,1057,ff41ab8f-89ef-11e6-878b-a45e60e298d3
Dion Waiters,2015-16,6,0.624,6,0.500,962,ff4024b0-89ef-11e6-a1ae-a45e60e298d3
Hedo Turkoglu,2014-15,6,5.825,3,0.667,103,ff41c8e3-89ef-11e6-8b64-a45e60e298d3
Patrick McCaw,2018-19,6,5.505,6,0.667,109,ff42a38f-89ef-11e6-bb23-a45e60e298d3
Ben Simmons,2020-21,6,0.711,5,1.800,844,39109a9f-6683-4aab-984e-34e0bbf6309b
Richard Jefferson,2015-16,6,0.833,5,0.800,720,ff423566-89ef-11e6-a568-a45e60e298d3
Draymond Green,2020-21,6,3.371,4,0.000,178,ff41a38c-89ef-11e6-b14d-a45e60e298d3
Zach Collins,2021-22,6,18.182,6,1.833,33,e80fe1d3-0b98-4c13-b6e5-da024cc77ae5
Thanasis Antetokounmpo,2020-21,6,6.000,6,1.000,100,ff41c4c0-89ef-11e6-aadb-a45e60e298d3
Tyler Herro,2019-20,6,0.433,6,0.667,1385,e04000b7-501d-44b1-a837-6a84dcb590e6
Eric Gordon,2017-18,6,0.546,6,0.667,1098,ff4252dc-89ef-11e6-8da2-a45e60e298d3
Andre Iguodala,2016-17,6,0.699,4,1.250,858,ff41b642-89ef-11e6-8ec0-a45e60e298d3
Kyle Lowry,2019-20,6,0.730,6,1.000,822,ff41baca-89ef-11e6-8ca0-a45e60e298d3
Seth Curry,2021-22,6,1.929,4,0.500,311,ff414163-89ef-11e6-9d7d-a45e60e298d3
Ben Simmons,2017-18,6,0.798,5,1.800,752,39109a9f-6683-4aab-984e-34e0bbf6309b
Trevor Ariza,2016-17,6,0.732,4,1.500,820,ff41881e-89ef-11e6-ab27-a45e60e298d3
Anthony Tolliver,2013-14,6,13.953,3,1.333,43,ff4200a1-89ef-11e6-8786-a45e60e298d3
Lucas Nogueira,2015-16,6,11.321,5,0.400,53,ff4147e8-89ef-11e6-a064-a45e60e298d3
Lavoy Allen,2013-14,6,20.690,5,1.200,29,ff42a226-89ef-11e6-a036-a45e60e298d3
Klay Thompson,2013-14,6,1.200,6,0.667,500,ff41a31e-89ef-11e6-8405-a45e60e298d3
Torrey Craig,2020-21,6,1.132,6,1.333,530,a5e7ac10-9637-40cd-a5c2-644cbf8b1bc6
Brad Wanamaker,2019-20,5,0.916,5,1.600,546,a9b6713c-6738-4dba-8c80-787fe50562b0
Jusuf Nurkic,2016-17,5,14.286,5,0.400,35,ff42622b-89ef-11e6-9088-a45e60e298d3
Joey Dorsey,2014-15,5,18.519,5,0.400,27,ff42ac14-89ef-11e6-94ac-a45e60e298d3
Gordon Hayward,2016-17,5,0.627,3,0.000,798,ff419928-89ef-11e6-9305-a45e60e298d3
Paul Reed,2020-21,5,26.316,5,0.800,19,1736561c-d0c5-41ac-bd1c-1a28454ddb79
Stephen Curry,2015-16,5,0.404,3,0.667,1237,ff4179a1-89ef-11e6-909f-a45e60e298d3
Brandan Wright,2016-17,5,22.727,5,1.200,22,ff428868-89ef-11e6-acd6-a45e60e298d3
Anthony Davis,2014-15,5,1.506,4,0.000,332,ff41df59-89ef-11e6-810a-a45e60e298d3
Shaun Livingston,2017-18,5,0.691,5,1.400,724,ff41a4cc-89ef-11e6-930f-a45e60e298d3
Rodney Hood,2017-18,5,1.035,5,0.800,483,ff418045-89ef-11e6-9970-a45e60e298d3
Jamal Murray,2019-20,5,0.343,4,1.500,1457,e4e1ee10-b409-482c-acaf-27cba47cc688
T.J. Leaf,2017-18,5,83.333,5,0.800,6,0c8ab521-8c02-4886-9238-f758c02fdd1f
Jayson Tatum,2017-18,5,0.380,5,0.400,1317,986b713a-b20b-4eb0-919e-c859d0508af7
Damian Jones,2018-19,5,27.778,4,1.250,18,ff42a38f-89ef-11e6-bb34-a45e60e298d3
James Michael McAdoo,2016-17,5,4.386,4,0.000,114,ff42af4a-89ef-11e6-8748-a45e60e298d3
Chris Paul,2018-19,5,0.629,5,0.600,795,ff4144dc-89ef-11e6-85fd-a45e60e298d3
Dorell Wright,2015-16,5,13.889,5,1.600,36,ff4235eb-89ef-11e6-a3e8-a45e60e298d3
Stephen Curry,2018-19,5,0.290,5,1.000,1726,ff4179a1-89ef-11e6-909f-a45e60e298d3
Pat Connaughton,2018-19,5,0.726,5,1.200,689,ff402c6e-89ef-11e6-9ffa-a45e60e298d3
Ognjen Kuzmic,2013-14,5,33.333,5,1.000,15,ff418259-89ef-11e6-8732-a45e60e298d3
Joe Harris,2020-21,5,0.581,4,0.750,861,ff4149b3-89ef-11e6-9604-a45e60e298d3
Khris Middleton,2017-18,5,0.965,5,1.000,518,ff413d99-89ef-11e6-83e1-a45e60e298d3
Khris Middleton,2014-15,5,1.124,5,0.800,445,ff413d99-89ef-11e6-83e1-a45e60e298d3
Bojan Bogdanovic,2016-17,5,0.942,5,0.000,531,ff42b023-89ef-11e6-b4a8-a45e60e298d3
Jalen McDaniels,2021-22,5,9.091,3,2.000,55,53156560-bf91-4362-8557-db97bc470659
Shaun Livingston,2016-17,5,1.066,5,0.600,469,ff41a4cc-89ef-11e6-930f-a45e60e298d3
Reggie Bullock,2021-22,5,0.375,5,0.800,1333,ff4112c7-89ef-11e6-9397-a45e60e298d3
Iman Shumpert,2014-15,5,0.384,4,1.000,1303,ff41e502-89ef-11e6-9ee1-a45e60e298d3
Vince Carter,2013-14,5,1.362,5,0.800,367,ff4274d7-89ef-11e6-ac5d-a45e60e298d3
Chris Paul,2017-18,5,0.489,5,0.800,1023,ff4144dc-89ef-11e6-85fd-a45e60e298d3
Brandon Clarke,2019-20,5,9.091,4,1.750,55,8c8c43ec-1dc2-4cf0-a68b-641c8fb6e45d
Eric Paschall,2021-22,5,10.870,5,0.400,46,b3952f61-6f6e-4e7c-8c36-98de98e9a1a8
Drew Eubanks,2020-21,5,83.333,5,1.600,6,e89c6a2b-0008-4b5b-8298-527871bafc2f